skier_id,resort,jacket_color,ski_color,hours_skied,snow_quality,had_lunch,cm_of_new_snow,afternoon_beverage
3151,Davos,white,orange,3,2,False,0,snow_mocha
3152,Davos,orange,pink,4,2,True,17,snow_mocha
3153,Davos,black,blue,4,3,True,46,snow_mocha
3154,St. Moritz,pink,orange,3,9,False,10,snow_mocha
3155,Davos,green,purple,4,7,True,4,snow_mocha
3156,St. Moritz,yellow,grey,3,3,True,20,snow_mocha
3157,Davos,blue,yellow,4,4,True,14,snow_mocha
3158,Davos,white,red,3,2,False,49,snow_mocha
3159,Davos,yellow,yellow,3,2,True,5,snow_mocha
3160,Davos,blue,black,3,4,True,27,snow_mocha
3161,St. Moritz,yellow,green,4,2,False,26,snow_mocha
3162,Davos,red,grey,4,8,False,8,snow_mocha
3163,St. Moritz,green,orange,3,1,False,11,snow_mocha
3164,Davos,purple,green,3,10,True,42,snow_mocha
3165,St. Moritz,green,blue,4,10,False,18,snow_mocha
3166,St. Moritz,red,purple,4,7,False,14,snow_mocha
3167,St. Moritz,white,grey,4,2,False,46,snow_mocha
3168,St. Moritz,pink,blue,4,10,True,30,snow_mocha
3169,St. Moritz,green,black,3,7,True,33,snow_mocha
3170,Davos,green,white,3,1,True,30,snow_mocha
3171,St. Moritz,red,blue,4,7,True,14,snow_mocha
3172,Davos,black,pink,3,10,True,27,snow_mocha
3173,St. Moritz,green,green,3,5,True,19,snow_mocha
3174,Davos,red,pink,3,6,False,33,snow_mocha
3175,St. Moritz,black,pink,4,5,True,20,snow_mocha
3176,Davos,grey,grey,3,4,True,46,snow_mocha
3177,Davos,blue,blue,4,10,True,17,snow_mocha
3178,St. Moritz,green,grey,4,6,True,31,snow_mocha
3179,St. Moritz,blue,yellow,4,7,False,29,snow_mocha
3180,St. Moritz,black,red,3,1,True,33,snow_mocha
3181,Davos,orange,red,3,9,False,16,snow_mocha
3182,St. Moritz,yellow,yellow,3,4,True,49,snow_mocha
3183,St. Moritz,yellow,grey,4,5,False,34,snow_mocha
3184,St. Moritz,white,black,4,2,False,39,snow_mocha
3185,Davos,yellow,yellow,3,7,True,12,snow_mocha
3186,St. Moritz,purple,green,4,6,True,12,snow_mocha
3187,St. Moritz,green,white,3,9,True,26,snow_mocha
3188,Davos,black,pink,4,8,False,43,snow_mocha
3189,St. Moritz,grey,orange,3,8,False,1,snow_mocha
3190,St. Moritz,pink,black,3,9,True,15,snow_mocha
3191,St. Moritz,green,purple,3,1,False,16,snow_mocha
3192,St. Moritz,green,orange,4,7,False,0,snow_mocha
3193,St. Moritz,red,black,4,8,False,26,snow_mocha
3194,St. Moritz,black,orange,4,8,False,5,snow_mocha
3195,St. Moritz,orange,yellow,3,10,True,29,snow_mocha
3196,Davos,yellow,white,4,9,True,31,snow_mocha
3197,Davos,purple,red,4,6,False,46,snow_mocha
3198,St. Moritz,yellow,pink,3,4,True,41,snow_mocha
3199,Davos,pink,purple,3,4,False,8,snow_mocha
3200,Davos,black,grey,4,7,False,2,snow_mocha
3201,Davos,pink,pink,3,10,True,20,snow_mocha
3202,Davos,blue,purple,3,10,True,1,snow_mocha
3203,St. Moritz,white,black,4,6,False,36,snow_mocha
3204,Davos,grey,purple,3,1,True,1,snow_mocha
3205,Davos,orange,purple,4,3,False,1,snow_mocha
3206,St. Moritz,blue,green,4,8,True,23,snow_mocha
3207,St. Moritz,green,pink,3,10,False,2,snow_mocha
3208,St. Moritz,yellow,white,4,4,True,3,snow_mocha
3209,St. Moritz,purple,white,3,7,False,39,snow_mocha
3210,Davos,white,grey,4,1,False,38,snow_mocha
3211,Davos,green,white,3,8,True,5,snow_mocha
3212,St. Moritz,black,black,3,8,False,45,snow_mocha
3213,Davos,green,red,3,4,False,22,snow_mocha
3214,Davos,white,purple,3,3,True,8,snow_mocha
3215,St. Moritz,purple,pink,4,3,True,45,snow_mocha
3216,Davos,black,red,4,10,True,43,snow_mocha
3217,St. Moritz,red,purple,4,3,False,26,snow_mocha
3218,Davos,orange,blue,4,6,False,41,snow_mocha
3219,Davos,yellow,pink,4,4,False,44,snow_mocha
3220,Davos,white,purple,4,7,False,26,snow_mocha
3221,Davos,black,red,4,9,False,28,snow_mocha
3222,St. Moritz,purple,red,3,7,True,5,snow_mocha
3223,St. Moritz,blue,red,3,6,True,33,snow_mocha
3224,Davos,black,orange,4,9,True,41,snow_mocha
3225,Davos,red,white,3,7,False,4,snow_mocha
3226,Davos,orange,yellow,4,10,False,24,snow_mocha
3227,Davos,grey,blue,4,3,True,17,snow_mocha
3228,St. Moritz,black,white,4,10,True,1,snow_mocha
3229,St. Moritz,white,red,3,10,True,13,snow_mocha
3230,St. Moritz,blue,yellow,3,1,False,26,snow_mocha
3231,Davos,white,white,3,7,False,44,snow_mocha
3232,St. Moritz,orange,white,3,9,True,47,snow_mocha
3233,St. Moritz,yellow,yellow,4,9,True,19,snow_mocha
3234,St. Moritz,pink,grey,4,7,True,5,snow_mocha
3235,Davos,red,white,4,6,False,49,snow_mocha
3236,Davos,grey,green,4,2,True,29,snow_mocha
3237,St. Moritz,purple,blue,3,7,False,48,snow_mocha
3238,St. Moritz,purple,grey,3,10,True,23,snow_mocha
3239,St. Moritz,pink,purple,4,8,True,4,snow_mocha
3240,Davos,green,white,4,8,True,11,snow_mocha
3241,Davos,purple,white,4,6,False,7,snow_mocha
3242,Davos,black,grey,3,7,False,16,snow_mocha
3243,Davos,blue,grey,3,7,True,21,snow_mocha
3244,St. Moritz,purple,red,4,10,True,33,snow_mocha
3245,St. Moritz,purple,red,3,9,False,20,snow_mocha
3246,St. Moritz,white,white,4,1,True,34,snow_mocha
3247,Davos,red,white,3,10,True,37,snow_mocha
3248,Davos,red,blue,4,3,False,21,snow_mocha
3249,St. Moritz,yellow,black,4,5,False,29,snow_mocha
3250,Davos,blue,yellow,4,1,True,41,snow_mocha
3251,Davos,pink,purple,4,1,True,44,snow_mocha
3252,St. Moritz,green,black,3,6,False,44,snow_mocha
3253,Davos,blue,orange,3,7,False,48,snow_mocha
3254,St. Moritz,grey,purple,3,7,True,14,snow_mocha
3255,Davos,blue,orange,4,1,True,27,snow_mocha
3256,St. Moritz,pink,white,3,3,True,31,snow_mocha
3257,St. Moritz,green,blue,4,2,False,31,snow_mocha
3258,St. Moritz,grey,grey,4,4,True,4,snow_mocha
3259,Davos,purple,white,4,1,True,29,snow_mocha
3260,Davos,yellow,orange,3,7,False,3,snow_mocha
3261,Davos,white,pink,4,7,True,12,snow_mocha
3262,St. Moritz,pink,black,4,1,True,29,snow_mocha
3263,St. Moritz,orange,yellow,4,9,False,6,snow_mocha
3264,Davos,red,grey,4,4,True,32,snow_mocha
3265,Davos,purple,pink,4,3,True,6,snow_mocha
3266,St. Moritz,black,pink,3,8,True,35,snow_mocha
3267,St. Moritz,yellow,black,3,5,True,41,snow_mocha
3268,Davos,pink,white,3,9,True,6,snow_mocha
3269,Davos,yellow,red,4,3,True,34,snow_mocha
3270,Davos,blue,blue,3,9,False,10,snow_mocha
3271,Davos,grey,purple,4,5,False,16,snow_mocha
3272,St. Moritz,orange,green,4,4,False,35,snow_mocha
3273,St. Moritz,black,white,4,1,False,23,snow_mocha
3274,Davos,white,black,3,1,False,33,snow_mocha
3275,Davos,black,black,4,1,True,11,snow_mocha
3276,Davos,blue,white,3,3,False,7,snow_mocha
3277,Davos,grey,red,4,5,True,23,snow_mocha
3278,Davos,orange,pink,4,2,True,29,snow_mocha
3279,Davos,orange,green,4,9,False,22,snow_mocha
3280,St. Moritz,pink,orange,3,6,False,6,snow_mocha
3281,Davos,red,purple,4,4,True,29,snow_mocha
3282,Davos,blue,orange,4,5,True,36,snow_mocha
3283,Davos,green,black,3,1,False,24,snow_mocha
3284,Davos,white,blue,3,3,False,26,snow_mocha
3285,Davos,pink,red,4,1,False,2,snow_mocha
3286,St. Moritz,black,blue,4,1,False,20,snow_mocha
3287,Davos,black,purple,4,9,True,5,snow_mocha
3288,St. Moritz,pink,green,3,8,False,30,snow_mocha
3289,St. Moritz,black,black,4,6,False,40,snow_mocha
3290,Davos,purple,yellow,3,1,True,21,snow_mocha
3291,St. Moritz,black,grey,3,9,True,11,snow_mocha
3292,Davos,green,white,4,5,False,15,snow_mocha
3293,Davos,green,pink,4,7,True,7,snow_mocha
3294,St. Moritz,white,blue,3,9,True,27,snow_mocha
3295,St. Moritz,grey,red,3,8,False,48,snow_mocha
3296,Davos,yellow,yellow,4,5,False,10,snow_mocha
3297,Davos,blue,orange,3,2,False,22,snow_mocha
3298,St. Moritz,purple,yellow,3,1,False,2,snow_mocha
3299,St. Moritz,green,blue,3,3,False,16,snow_mocha
3300,St. Moritz,black,blue,3,5,True,35,snow_mocha
